Year,Principal_trading_partners,Value,Series
2018,Total of all countries,586165.0,"Goods, Receipts"
2018,Total of all countries,136525.0,"Services, Receipts"
2018,Turkey,1584.0,"G_S, Receipts"
2018,Turkey,1369.0,"Goods, Receipts"
2018,Turkey,215.0,"Services, Receipts"
2018,United Kingdom,24387.0,"G_S, Receipts"
2018,United Kingdom,17081.0,"Goods, Receipts"
2018,United Kingdom,7306.0,"Services, Receipts"
2018,United States,508412.0,"G_S, Receipts"
2018,United States,434248.0,"Goods, Receipts"
2018,United States,74164.0,"Services, Receipts"
2019,Australia,4104.0,"G_S, Receipts"
2019,Australia,2263.0,"Goods, Receipts"
2019,Australia,1841.0,"Services, Receipts"
2019,Belgium,4425.0,"G_S, Receipts"
2019,Belgium,3266.0,"Goods, Receipts"
2019,Belgium,1159.0,"Services, Receipts"
2019,Brazil,3412.0,"G_S, Receipts"
2019,Brazil,2223.0,"Goods, Receipts"
2019,Brazil,1189.0,"Services, Receipts"
2019,China,32622.0,"G_S, Receipts"
2019,China,24145.0,"Goods, Receipts"
2019,China,8477.0,"Services, Receipts"
2019,European Union excluding the United Kingdom,46702.0,"G_S, Receipts"
2019,European Union excluding the United Kingdom,28924.0,"Goods, Receipts"
2019,European Union excluding the United Kingdom,17778.0,"Services, Receipts"
2019,France,8179.0,"G_S, Receipts"
2019,France,3662.0,"Goods, Receipts"
2019,France,4517.0,"Services, Receipts"
2019,Germany,9807.0,"G_S, Receipts"
2019,Germany,6439.0,"Goods, Receipts"
2019,Germany,3368.0,"Services, Receipts"
2019,Hong Kong,6151.0,"G_S, Receipts"
2019,Hong Kong,4095.0,"Goods, Receipts"
2019,Hong Kong,2056.0,"Services, Receipts"
2019,India,10261.0,"G_S, Receipts"
2019,India,4925.0,"Goods, Receipts"
2019,India,5336.0,"Services, Receipts"
2019,Indonesia,2176.0,"G_S, Receipts"
2019,Indonesia,1940.0,"Goods, Receipts"
2019,Indonesia,236.0,"Services, Receipts"
2019,Italy,3916.0,"G_S, Receipts"
2019,Italy,3293.0,"Goods, Receipts"
2019,Italy,623.0,"Services, Receipts"
2019,Japan,14972.0,"G_S, Receipts"
2019,Japan,12773.0,"Goods, Receipts"
2019,Japan,2199.0,"Services, Receipts"
2019,Mexico,10243.0,"G_S, Receipts"
2019,Mexico,7976.0,"Goods, Receipts"
2019,Mexico,2267.0,"Services, Receipts"
2019,Netherlands,6901.0,"G_S, Receipts"
2019,Netherlands,5279.0,"Goods, Receipts"
2019,Netherlands,1622.0,"Services, Receipts"
2019,Norway,2504.0,"G_S, Receipts"
2019,Norway,2177.0,"Goods, Receipts"
2019,Norway,327.0,"Services, Receipts"
2019,Other European Union countries not elsewhere classified,11478.0,"G_S, Receipts"
2019,Other European Union countries not elsewhere classified,5479.0,"Goods, Receipts"
2019,Other European Union countries not elsewhere classified,5999.0,"Services, Receipts"
2019,Other countries not elsewhere classified,35238.0,"G_S, Receipts"
2019,Other countries not elsewhere classified,20362.0,"Goods, Receipts"
2019,Other countries not elsewhere classified,14876.0,"Services, Receipts"
2019,Russian Federation,1003.0,"G_S, Receipts"
2019,Russian Federation,682.0,"Goods, Receipts"
2019,Russian Federation,321.0,"Services, Receipts"
2019,Saudi Arabia,3195.0,"G_S, Receipts"
2019,Saudi Arabia,2890.0,"Goods, Receipts"
2019,Saudi Arabia,305.0,"Services, Receipts"
2019,Singapore,2529.0,"G_S, Receipts"
2019,Singapore,1556.0,"Goods, Receipts"
2019,Singapore,973.0,"Services, Receipts"
2019,South Korea,7123.0,"G_S, Receipts"
2019,South Korea,5685.0,"Goods, Receipts"
2019,South Korea,1438.0,"Services, Receipts"
2019,Spain,1993.0,"G_S, Receipts"
2019,Spain,1504.0,"Goods, Receipts"
2019,Spain,489.0,"Services, Receipts"
2019,Switzerland,3690.0,"G_S, Receipts"
2019,Switzerland,1468.0,"Goods, Receipts"
2019,Switzerland,2222.0,"Services, Receipts"
2019,Taiwan,2780.0,"G_S, Receipts"
2019,Taiwan,2091.0,"Goods, Receipts"
2019,Taiwan,689.0,"Services, Receipts"
2019,Total of all countries,745188.0,"G_S, Receipts"
2019,Total of all countries,595564.0,"Goods, Receipts"
2019,Total of all countries,149624.0,"Services, Receipts"
2019,Turkey,1899.0,"G_S, Receipts"
2019,Turkey,1650.0,"Goods, Receipts"
2019,Turkey,249.0,"Services, Receipts"
2019,United Kingdom,27701.0,"G_S, Receipts"
2019,United Kingdom,20264.0,"Goods, Receipts"
2019,United Kingdom,7437.0,"Services, Receipts"
2019,United States,525267.0,"G_S, Receipts"
2019,United States,445864.0,"Goods, Receipts"
2019,United States,79403.0,"Services, Receipts"
2020,Australia,3121.0,"G_S, Receipts"
2020,Australia,2140.0,"Goods, Receipts"
2020,Australia,981.0,"Services, Receipts"
2020,Belgium,3831.0,"G_S, Receipts"
2020,Belgium,2776.0,"Goods, Receipts"
2020,Belgium,1055.0,"Services, Receipts"
2020,Brazil,2843.0,"G_S, Receipts"
2020,Brazil,2139.0,"Goods, Receipts"
2020,Brazil,704.0,"Services, Receipts"
2020,China,31664.0,"G_S, Receipts"
2020,China,25966.0,"Goods, Receipts"
2020,China,5698.0,"Services, Receipts"
2020,European Union excluding the United Kingdom,42930.0,"G_S, Receipts"
2020,European Union excluding the United Kingdom,28374.0,"Goods, Receipts"
2020,European Union excluding the United Kingdom,14556.0,"Services, Receipts"
2020,France,7108.0,"G_S, Receipts"
2020,France,3744.0,"Goods, Receipts"
2020,France,3364.0,"Services, Receipts"
2020,Germany,9102.0,"G_S, Receipts"
2020,Germany,6505.0,"Goods, Receipts"
2020,Germany,2597.0,"Services, Receipts"
2020,Hong Kong,3729.0,"G_S, Receipts"
2020,Hong Kong,1923.0,"Goods, Receipts"
2020,Hong Kong,1806.0,"Services, Receipts"
2020,India,8747.0,"G_S, Receipts"
2020,India,3771.0,"Goods, Receipts"
2020,India,4976.0,"Services, Receipts"
2020,Indonesia,1983.0,"G_S, Receipts"
2020,Indonesia,1796.0,"Goods, Receipts"
2020,Indonesia,187.0,"Services, Receipts"
2020,Italy,4136.0,"G_S, Receipts"
2020,Italy,3728.0,"Goods, Receipts"
2020,Italy,408.0,"Services, Receipts"
2020,Japan,14100.0,"G_S, Receipts"
2020,Japan,12509.0,"Goods, Receipts"
2020,Japan,1591.0,"Services, Receipts"
2020,Mexico,8308.0,"G_S, Receipts"
2020,Mexico,6678.0,"Goods, Receipts"
2020,Mexico,1630.0,"Services, Receipts"
2020,Netherlands,7046.0,"G_S, Receipts"
2020,Netherlands,5529.0,"Goods, Receipts"
2020,Netherlands,1517.0,"Services, Receipts"
2020,Norway,2848.0,"G_S, Receipts"
2020,Norway,2580.0,"Goods, Receipts"
2020,Norway,268.0,"Services, Receipts"
2020,Other European Union countries not elsewhere classified,10008.0,"G_S, Receipts"
2020,Other European Union countries not elsewhere classified,4680.0,"Goods, Receipts"
2020,Other European Union countries not elsewhere classified,5328.0,"Services, Receipts"
2020,Other countries not elsewhere classified,33877.0,"G_S, Receipts"
2020,Other countries not elsewhere classified,19533.0,"Goods, Receipts"
2020,Other countries not elsewhere classified,14344.0,"Services, Receipts"
2020,Russian Federation,898.0,"G_S, Receipts"
2020,Russian Federation,623.0,"Goods, Receipts"
2020,Russian Federation,275.0,"Services, Receipts"
2020,Saudi Arabia,1829.0,"G_S, Receipts"
2020,Saudi Arabia,1600.0,"Goods, Receipts"
2020,Saudi Arabia,229.0,"Services, Receipts"
2020,Singapore,2272.0,"G_S, Receipts"
2020,Singapore,1293.0,"Goods, Receipts"
2020,Singapore,979.0,"Services, Receipts"
2020,South Korea,5810.0,"G_S, Receipts"
2020,South Korea,4796.0,"Goods, Receipts"
2020,South Korea,1014.0,"Services, Receipts"
2020,Spain,1701.0,"G_S, Receipts"
2020,Spain,1413.0,"Goods, Receipts"
2020,Spain,288.0,"Services, Receipts"
2020,Switzerland,6848.0,"G_S, Receipts"
2020,Switzerland,4877.0,"Goods, Receipts"
2020,Switzerland,1971.0,"Services, Receipts"
2020,Taiwan,2292.0,"G_S, Receipts"
2020,Taiwan,1821.0,"Goods, Receipts"
2020,Taiwan,471.0,"Services, Receipts"
2020,Total of all countries,647982.0,"G_S, Receipts"
2020,Total of all countries,522182.0,"Goods, Receipts"
2020,Total of all countries,125800.0,"Services, Receipts"
2020,Turkey,1461.0,"G_S, Receipts"
2020,Turkey,1239.0,"Goods, Receipts"
2020,Turkey,222.0,"Services, Receipts"
2020,United Kingdom,26963.0,"G_S, Receipts"
2020,United Kingdom,21198.0,"Goods, Receipts"
2020,United Kingdom,5765.0,"Services, Receipts"
2020,United States,443832.0,"G_S, Receipts"
2020,United States,375698.0,"Goods, Receipts"
2020,United States,68134.0,"Services, Receipts"
2021,Australia,2326.0,"G_S, Receipts"
2021,Australia,1629.0,"Goods, Receipts"
2021,Australia,697.0,"Services, Receipts"
2021,Belgium,3571.0,"G_S, Receipts"
2021,Belgium,2774.0,"Goods, Receipts"
2021,Belgium,797.0,"Services, Receipts"
2021,Brazil,2075.0,"G_S, Receipts"
2021,Brazil,1616.0,"Goods, Receipts"
2021,Brazil,459.0,"Services, Receipts"
2021,China,25124.0,"G_S, Receipts"
2021,China,21725.0,"Goods, Receipts"
2021,China,3399.0,"Services, Receipts"
2021,European Union excluding the United Kingdom,33611.0,"G_S, Receipts"
2021,European Union excluding the United Kingdom,22537.0,"Goods, Receipts"
2021,European Union excluding the United Kingdom,11074.0,"Services, Receipts"
2021,France,5390.0,"G_S, Receipts"
2021,France,2831.0,"Goods, Receipts"
2021,France,2559.0,"Services, Receipts"
2021,Germany,7250.0,"G_S, Receipts"
2021,Germany,5367.0,"Goods, Receipts"
2021,Germany,1883.0,"Services, Receipts"
2021,Hong Kong,4027.0,"G_S, Receipts"
2021,Hong Kong,2727.0,"Goods, Receipts"
2021,Hong Kong,1300.0,"Services, Receipts"
2021,India,4916.0,"G_S, Receipts"
2021,India,2160.0,"Goods, Receipts"
2021,India,2756.0,"Services, Receipts"
2021,Indonesia,1848.0,"G_S, Receipts"
2021,Indonesia,1721.0,"Goods, Receipts"
2021,Indonesia,127.0,"Services, Receipts"
2021,Italy,2224.0,"G_S, Receipts"
2021,Italy,1922.0,"Goods, Receipts"
2021,Italy,302.0,"Services, Receipts"
2021,Japan,12081.0,"G_S, Receipts"
2021,Japan,10885.0,"Goods, Receipts"
2021,Japan,1196.0,"Services, Receipts"
2021,Mexico,7902.0,"G_S, Receipts"
2021,Mexico,6536.0,"Goods, Receipts"
2021,Mexico,1366.0,"Services, Receipts"
2021,Netherlands,4609.0,"G_S, Receipts"
2021,Netherlands,3528.0,"Goods, Receipts"
2021,Netherlands,1081.0,"Services, Receipts"
2021,Norway,2699.0,"G_S, Receipts"
2021,Norway,2470.0,"Goods, Receipts"
2021,Norway,229.0,"Services, Receipts"
2021,Other European Union countries not elsewhere classified,8744.0,"G_S, Receipts"
2021,Other European Union countries not elsewhere classified,4498.0,"Goods, Receipts"
2021,Other European Union countries not elsewhere classified,4246.0,"Services, Receipts"
2021,Other countries not elsewhere classified,25455.0,"G_S, Receipts"
2021,Other countries not elsewhere classified,15744.0,"Goods, Receipts"
2021,Other countries not elsewhere classified,9711.0,"Services, Receipts"
2021,Russian Federation,705.0,"G_S, Receipts"
2021,Russian Federation,481.0,"Goods, Receipts"
2021,Russian Federation,224.0,"Services, Receipts"
2021,Saudi Arabia,2134.0,"G_S, Receipts"
2021,Saudi Arabia,1980.0,"Goods, Receipts"
2021,Saudi Arabia,154.0,"Services, Receipts"
2021,Singapore,1589.0,"G_S, Receipts"
2021,Singapore,879.0,"Goods, Receipts"
2021,Singapore,710.0,"Services, Receipts"
2021,South Korea,4708.0,"G_S, Receipts"
2021,South Korea,4085.0,"Goods, Receipts"
2021,South Korea,623.0,"Services, Receipts"
2021,Spain,1823.0,"G_S, Receipts"
2021,Spain,1617.0,"Goods, Receipts"
2021,Spain,206.0,"Services, Receipts"
2021,Switzerland,3922.0,"G_S, Receipts"
2021,Switzerland,2412.0,"Goods, Receipts"
2021,Switzerland,1510.0,"Services, Receipts"
2021,Taiwan,2265.0,"G_S, Receipts"
2021,Taiwan,1923.0,"Goods, Receipts"
2021,Taiwan,342.0,"Services, Receipts"
2021,Total of all countries,557445.0,"G_S, Receipts"
2021,Total of all countries,463278.0,"Goods, Receipts"
2021,Total of all countries,94167.0,"Services, Receipts"
2021,Turkey,895.0,"G_S, Receipts"
2021,Turkey,760.0,"Goods, Receipts"
2021,Turkey,135.0,"Services, Receipts"
2021,United Kingdom,18030.0,"G_S, Receipts"
2021,United Kingdom,13689.0,"Goods, Receipts"
2021,United Kingdom,4341.0,"Services, Receipts"
2021,United States,399377.0,"G_S, Receipts"
2021,United States,345561.0,"Goods, Receipts"
2021,United States,53816.0,"Services, Receipts"
2010,Australia,5203.0,"G_S, Bilateral"
2010,Australia,3309.0,"Goods, Bilateral"
2010,Australia,1894.0,"Services, Bilateral"
2010,Belgium,6696.0,"G_S, Bilateral"
2010,Belgium,5134.0,"Goods, Bilateral"
2010,Belgium,1562.0,"Services, Bilateral"
2010,Brazil,6328.0,"G_S, Bilateral"
2010,Brazil,5575.0,"Goods, Bilateral"
2010,Brazil,753.0,"Services, Bilateral"
2010,China,44469.0,"G_S, Bilateral"
2010,China,40539.0,"Goods, Bilateral"
2010,China,3930.0,"Services, Bilateral"
2010,European Union excluding the United Kingdom,72732.0,"G_S, Bilateral"
2010,European Union excluding the United Kingdom,51106.0,"Goods, Bilateral"
2010,European Union excluding the United Kingdom,21626.0,"Services, Bilateral"
2010,France,11163.0,"G_S, Bilateral"
2010,France,6390.0,"Goods, Bilateral"
2010,France,4773.0,"Services, Bilateral"
2010,Germany,18110.0,"G_S, Bilateral"
2010,Germany,13900.0,"Goods, Bilateral"
2010,Germany,4210.0,"Services, Bilateral"
2010,Hong Kong,10628.0,"G_S, Bilateral"
2010,Hong Kong,6541.0,"Goods, Bilateral"
2010,Hong Kong,4087.0,"Services, Bilateral"
2010,India,4894.0,"G_S, Bilateral"
2010,India,3783.0,"Goods, Bilateral"
2010,India,1111.0,"Services, Bilateral"
2010,Indonesia,2020.0,"G_S, Bilateral"
2010,Indonesia,1781.0,"Goods, Bilateral"
2010,Indonesia,239.0,"Services, Bilateral"
2010,Italy,6799.0,"G_S, Bilateral"
2010,Italy,5482.0,"Goods, Bilateral"
2010,Italy,1317.0,"Services, Bilateral"
2010,Japan,22685.0,"G_S, Bilateral"
2010,Japan,19814.0,"Goods, Bilateral"
2010,Japan,2871.0,"Services, Bilateral"
2010,Mexico,23646.0,"G_S, Bilateral"
2010,Mexico,20610.0,"Goods, Bilateral"
2010,Mexico,3036.0,"Services, Bilateral"
2010,Netherlands,7819.0,"G_S, Bilateral"
2010,Netherlands,5513.0,"Goods, Bilateral"
2010,Netherlands,2306.0,"Services, Bilateral"
2010,Norway,5974.0,"G_S, Bilateral"
2010,Norway,5311.0,"Goods, Bilateral"
2010,Norway,663.0,"Services, Bilateral"
2010,Other European Union countries not elsewhere classified,19143.0,"G_S, Bilateral"
2010,Other European Union countries not elsewhere classified,12465.0,"Goods, Bilateral"
2010,Other European Union countries not elsewhere classified,6678.0,"Services, Bilateral"
2010,Other countries not elsewhere classified,61747.0,"G_S, Bilateral"
2010,Other countries not elsewhere classified,40397.0,"Goods, Bilateral"
2010,Other countries not elsewhere classified,21350.0,"Services, Bilateral"
2010,Russian Federation,2856.0,"G_S, Bilateral"
2010,Russian Federation,2237.0,"Goods, Bilateral"
2010,Russian Federation,619.0,"Services, Bilateral"
2010,Saudi Arabia,3943.0,"G_S, Bilateral"
2010,Saudi Arabia,3335.0,"Goods, Bilateral"
2010,Saudi Arabia,608.0,"Services, Bilateral"
2010,Singapore,4785.0,"G_S, Bilateral"
2010,Singapore,2611.0,"Goods, Bilateral"
2010,Singapore,2174.0,"Services, Bilateral"
2010,South Korea,10126.0,"G_S, Bilateral"
2010,South Korea,8636.0,"Goods, Bilateral"
2010,South Korea,1490.0,"Services, Bilateral"
2010,Spain,3003.0,"G_S, Bilateral"
2010,Spain,2221.0,"Goods, Bilateral"
2010,Spain,782.0,"Services, Bilateral"
2010,Switzerland,8750.0,"G_S, Bilateral"
2010,Switzerland,5270.0,"Goods, Bilateral"
2010,Switzerland,3480.0,"Services, Bilateral"
2010,Taiwan,4596.0,"G_S, Bilateral"
2010,Taiwan,3746.0,"Goods, Bilateral"
2010,Taiwan,850.0,"Services, Bilateral"
2010,Total of all countries,1003094.0,"G_S, Bilateral"
2010,Total of all countries,818856.0,"Goods, Bilateral"
2010,Total of all countries,184238.0,"Services, Bilateral"
2010,Turkey,2912.0,"G_S, Bilateral"
2010,Turkey,2692.0,"Goods, Bilateral"
2010,Turkey,220.0,"Services, Bilateral"
2010,United Kingdom,36833.0,"G_S, Bilateral"
2010,United Kingdom,26527.0,"Goods, Bilateral"
2010,United Kingdom,10306.0,"Services, Bilateral"
2010,United States,658809.0,"G_S, Bilateral"
2010,United States,555878.0,"Goods, Bilateral"
2010,United States,102931.0,"Services, Bilateral"
2011,Australia,5706.0,"G_S, Bilateral"
2011,Australia,3531.0,"Goods, Bilateral"
2011,Australia,2175.0,"Services, Bilateral"
2011,Belgium,6820.0,"G_S, Bilateral"
2011,Belgium,5131.0,"Goods, Bilateral"
2011,Belgium,1689.0,"Services, Bilateral"
2011,Brazil,7147.0,"G_S, Bilateral"
2011,Brazil,6401.0,"Goods, Bilateral"
2011,Brazil,746.0,"Services, Bilateral"
2011,China,51396.0,"G_S, Bilateral"
2011,China,46844.0,"Goods, Bilateral"
2011,China,4552.0,"Services, Bilateral"
2011,European Union excluding the United Kingdom,81941.0,"G_S, Bilateral"
2011,European Union excluding the United Kingdom,58552.0,"Goods, Bilateral"
2011,European Union excluding the United Kingdom,23389.0,"Services, Bilateral"
2011,France,12528.0,"G_S, Bilateral"
2011,France,7327.0,"Goods, Bilateral"
2011,France,5201.0,"Services, Bilateral"
2011,Germany,19653.0,"G_S, Bilateral"
2011,Germany,15231.0,"Goods, Bilateral"
2011,Germany,4422.0,"Services, Bilateral"
2011,Hong Kong,11761.0,"G_S, Bilateral"
2011,Hong Kong,7605.0,"Goods, Bilateral"
2011,Hong Kong,4156.0,"Services, Bilateral"
2011,India,6269.0,"G_S, Bilateral"
2011,India,4711.0,"Goods, Bilateral"
2011,India,1558.0,"Services, Bilateral"
2011,Indonesia,2768.0,"G_S, Bilateral"
2011,Indonesia,2502.0,"Goods, Bilateral"
2011,Indonesia,266.0,"Services, Bilateral"
2011,Italy,7214.0,"G_S, Bilateral"
2011,Italy,5863.0,"Goods, Bilateral"
2011,Italy,1351.0,"Services, Bilateral"
2011,Japan,23546.0,"G_S, Bilateral"
2011,Japan,20654.0,"Goods, Bilateral"
2011,Japan,2892.0,"Services, Bilateral"
2011,Mexico,25766.0,"G_S, Bilateral"
2011,Mexico,22533.0,"Goods, Bilateral"
2011,Mexico,3233.0,"Services, Bilateral"
2011,Netherlands,10587.0,"G_S, Bilateral"
2011,Netherlands,8079.0,"Goods, Bilateral"
2011,Netherlands,2508.0,"Services, Bilateral"
2011,Norway,7454.0,"G_S, Bilateral"
2011,Norway,6741.0,"Goods, Bilateral"
2011,Norway,713.0,"Services, Bilateral"
2011,Other European Union countries not elsewhere classified,21761.0,"G_S, Bilateral"
2011,Other European Union countries not elsewhere classified,14333.0,"Goods, Bilateral"
2011,Other European Union countries not elsewhere classified,7428.0,"Services, Bilateral"
2011,Other countries not elsewhere classified,68468.0,"G_S, Bilateral"
2011,Other countries not elsewhere classified,46771.0,"Goods, Bilateral"
2011,Other countries not elsewhere classified,21697.0,"Services, Bilateral"
2011,Russian Federation,3574.0,"G_S, Bilateral"
2011,Russian Federation,2776.0,"Goods, Bilateral"
2011,Russian Federation,798.0,"Services, Bilateral"
2011,Saudi Arabia,4311.0,"G_S, Bilateral"
2011,Saudi Arabia,3646.0,"Goods, Bilateral"
2011,Saudi Arabia,665.0,"Services, Bilateral"
2011,Singapore,5406.0,"G_S, Bilateral"
2011,Singapore,3106.0,"Goods, Bilateral"
2011,Singapore,2300.0,"Services, Bilateral"
2011,South Korea,12175.0,"G_S, Bilateral"
2011,South Korea,10684.0,"Goods, Bilateral"
2011,South Korea,1491.0,"Services, Bilateral"
2011,Spain,3380.0,"G_S, Bilateral"
2011,Spain,2592.0,"Goods, Bilateral"
2011,Spain,788.0,"Services, Bilateral"
2011,Switzerland,8377.0,"G_S, Bilateral"
2011,Switzerland,4992.0,"Goods, Bilateral"
2011,Switzerland,3385.0,"Services, Bilateral"
2011,Taiwan,5585.0,"G_S, Bilateral"
2011,Taiwan,4658.0,"Goods, Bilateral"
2011,Taiwan,927.0,"Services, Bilateral"
2011,Total of all countries,1108767.0,"G_S, Bilateral"
2011,Total of all countries,913981.0,"Goods, Bilateral"
2011,Total of all countries,194786.0,"Services, Bilateral"
2011,Turkey,4085.0,"G_S, Bilateral"
2011,Turkey,3827.0,"Goods, Bilateral"
2011,Turkey,258.0,"Services, Bilateral"
2011,United Kingdom,40600.0,"G_S, Bilateral"
2011,United Kingdom,29938.0,"Goods, Bilateral"
2011,United Kingdom,10662.0,"Services, Bilateral"
2011,United States,720435.0,"G_S, Bilateral"
2011,United States,611509.0,"Goods, Bilateral"
2011,United States,108926.0,"Services, Bilateral"
2012,Australia,6495.0,"G_S, Bilateral"
2012,Australia,3958.0,"Goods, Bilateral"
2012,Australia,2537.0,"Services, Bilateral"
2012,Belgium,6280.0,"G_S, Bilateral"
2012,Belgium,4729.0,"Goods, Bilateral"
2012,Belgium,1551.0,"Services, Bilateral"
2012,Brazil,7232.0,"G_S, Bilateral"
2012,Brazil,6344.0,"Goods, Bilateral"
2012,Brazil,888.0,"Services, Bilateral"
2012,China,56661.0,"G_S, Bilateral"
2012,China,51320.0,"Goods, Bilateral"
2012,China,5341.0,"Services, Bilateral"
2012,European Union excluding the United Kingdom,80981.0,"G_S, Bilateral"
2012,European Union excluding the United Kingdom,57765.0,"Goods, Bilateral"
2012,European Union excluding the United Kingdom,23216.0,"Services, Bilateral"
2012,France,12714.0,"G_S, Bilateral"
2012,France,7505.0,"Goods, Bilateral"
2012,France,5209.0,"Services, Bilateral"
2012,Germany,20089.0,"G_S, Bilateral"
2012,Germany,15967.0,"Goods, Bilateral"
2012,Germany,4122.0,"Services, Bilateral"
2012,Hong Kong,11654.0,"G_S, Bilateral"
2012,Hong Kong,7148.0,"Goods, Bilateral"
2012,Hong Kong,4506.0,"Services, Bilateral"
2012,India,6404.0,"G_S, Bilateral"
2012,India,4678.0,"Goods, Bilateral"
2012,India,1726.0,"Services, Bilateral"
2012,Indonesia,2938.0,"G_S, Bilateral"
2012,Indonesia,2623.0,"Goods, Bilateral"
2012,Indonesia,315.0,"Services, Bilateral"
2012,Italy,7040.0,"G_S, Bilateral"
2012,Italy,5648.0,"Goods, Bilateral"
2012,Italy,1392.0,"Services, Bilateral"
2012,Japan,24874.0,"G_S, Bilateral"
2012,Japan,21592.0,"Goods, Bilateral"
2012,Japan,3282.0,"Services, Bilateral"
2012,Mexico,26414.0,"G_S, Bilateral"
2012,Mexico,22831.0,"Goods, Bilateral"
2012,Mexico,3583.0,"Services, Bilateral"
2012,Netherlands,11548.0,"G_S, Bilateral"
2012,Netherlands,8871.0,"Goods, Bilateral"
2012,Netherlands,2677.0,"Services, Bilateral"
2012,Norway,6309.0,"G_S, Bilateral"
2012,Norway,5661.0,"Goods, Bilateral"
2012,Norway,648.0,"Services, Bilateral"
2012,Other European Union countries not elsewhere classified,19818.0,"G_S, Bilateral"
2012,Other European Union countries not elsewhere classified,12335.0,"Goods, Bilateral"
2012,Other European Union countries not elsewhere classified,7483.0,"Services, Bilateral"
2012,Other countries not elsewhere classified,70354.0,"G_S, Bilateral"
2012,Other countries not elsewhere classified,47245.0,"Goods, Bilateral"
2012,Other countries not elsewhere classified,23109.0,"Services, Bilateral"
2012,Russian Federation,3457.0,"G_S, Bilateral"
2012,Russian Federation,2507.0,"Goods, Bilateral"
2012,Russian Federation,950.0,"Services, Bilateral"
2012,Saudi Arabia,4006.0,"G_S, Bilateral"
2012,Saudi Arabia,3292.0,"Goods, Bilateral"
2012,Saudi Arabia,714.0,"Services, Bilateral"
2012,Singapore,5023.0,"G_S, Bilateral"
2012,Singapore,2545.0,"Goods, Bilateral"
2012,Singapore,2478.0,"Services, Bilateral"
2012,South Korea,10623.0,"G_S, Bilateral"
2012,South Korea,9153.0,"Goods, Bilateral"
2012,South Korea,1470.0,"Services, Bilateral"
2012,Spain,3488.0,"G_S, Bilateral"
2012,Spain,2710.0,"Goods, Bilateral"
2012,Spain,778.0,"Services, Bilateral"
2012,Switzerland,7502.0,"G_S, Bilateral"
2012,Switzerland,4675.0,"Goods, Bilateral"
2012,Switzerland,2827.0,"Services, Bilateral"
2012,Taiwan,5330.0,"G_S, Bilateral"
2012,Taiwan,4359.0,"Goods, Bilateral"
2012,Taiwan,971.0,"Services, Bilateral"
2012,Total of all countries,1143748.0,"G_S, Bilateral"
2012,Total of all countries,937810.0,"Goods, Bilateral"
2012,Total of all countries,205938.0,"Services, Bilateral"
2012,Turkey,4718.0,"G_S, Bilateral"
2012,Turkey,4414.0,"Goods, Bilateral"
2012,Turkey,304.0,"Services, Bilateral"
2012,United Kingdom,39042.0,"G_S, Bilateral"
2012,United Kingdom,28276.0,"Goods, Bilateral"
2012,United Kingdom,10766.0,"Services, Bilateral"
2012,United States,749970.0,"G_S, Bilateral"
2012,United States,633658.0,"Goods, Bilateral"
2012,United States,116312.0,"Services, Bilateral"
2013,Australia,5825.0,"G_S, Bilateral"
2013,Australia,3333.0,"Goods, Bilateral"
2013,Australia,2492.0,"Services, Bilateral"
2013,Belgium,6872.0,"G_S, Bilateral"
2013,Belgium,5375.0,"Goods, Bilateral"
2013,Belgium,1497.0,"Services, Bilateral"
2013,Brazil,6377.0,"G_S, Bilateral"
2013,Brazil,5404.0,"Goods, Bilateral"
2013,Brazil,973.0,"Services, Bilateral"
2013,China,60206.0,"G_S, Bilateral"
2013,China,53976.0,"Goods, Bilateral"
2013,China,6230.0,"Services, Bilateral"
2013,European Union excluding the United Kingdom,83765.0,"G_S, Bilateral"
2013,European Union excluding the United Kingdom,58956.0,"Goods, Bilateral"
2013,European Union excluding the United Kingdom,24809.0,"Services, Bilateral"
2013,France,12814.0,"G_S, Bilateral"
2013,France,7509.0,"Goods, Bilateral"
2013,France,5305.0,"Services, Bilateral"
2013,Germany,21570.0,"G_S, Bilateral"
2013,Germany,16688.0,"Goods, Bilateral"
2013,Germany,4882.0,"Services, Bilateral"
2013,Hong Kong,13636.0,"G_S, Bilateral"
2013,Hong Kong,8699.0,"Goods, Bilateral"
2013,Hong Kong,4937.0,"Services, Bilateral"
2013,India,7600.0,"G_S, Bilateral"
2013,India,5284.0,"Goods, Bilateral"
2013,India,2316.0,"Services, Bilateral"
2013,Indonesia,3171.0,"G_S, Bilateral"
2013,Indonesia,2875.0,"Goods, Bilateral"
2013,Indonesia,296.0,"Services, Bilateral"
2013,Italy,8054.0,"G_S, Bilateral"
2013,Italy,6610.0,"Goods, Bilateral"
2013,Italy,1444.0,"Services, Bilateral"
2013,Japan,23741.0,"G_S, Bilateral"
2013,Japan,20506.0,"Goods, Bilateral"
2013,Japan,3235.0,"Services, Bilateral"
2013,Mexico,26740.0,"G_S, Bilateral"
2013,Mexico,23017.0,"Goods, Bilateral"
2013,Mexico,3723.0,"Services, Bilateral"
2013,Netherlands,10600.0,"G_S, Bilateral"
2013,Netherlands,7693.0,"Goods, Bilateral"
2013,Netherlands,2907.0,"Services, Bilateral"
2013,Norway,6774.0,"G_S, Bilateral"
2013,Norway,6148.0,"Goods, Bilateral"
2013,Norway,626.0,"Services, Bilateral"
