Trade,Year,Principal_trading_partners,VALUE,iso
Receipts,2013,Belgium,830.0,BEL
Receipts,2013,Brazil,665.0,BRA
Receipts,2013,China,4084.0,CHN
Receipts,2013,European Union excluding the United Kingdom,10886.0,GBR
Receipts,2013,France,2592.0,FRA
Receipts,2013,Germany,2380.0,DEU
Receipts,2013,Hong Kong,1247.0,HKG
Receipts,2013,India,1126.0,IND
Receipts,2013,Indonesia,181.0,IDN
Receipts,2013,Italy,460.0,ITA
Receipts,2013,Japan,1431.0,JPN
Receipts,2013,Mexico,1051.0,MEX
Receipts,2013,Netherlands,1086.0,NLD
Receipts,2013,Norway,294.0,NOR
Receipts,2013,Other European Union countries not elsewhere classified,3252.0,Other European Union countries not elsewhere classified
Receipts,2013,Other countries not elsewhere classified,10551.0,Other countries not elsewhere classified
Receipts,2013,Russian Federation,334.0,RUS
Receipts,2013,Saudi Arabia,469.0,SAU
Receipts,2013,Singapore,762.0,SGP
Receipts,2013,South Korea,1088.0,South Korea
Receipts,2013,Spain,286.0,ESP
Receipts,2013,Switzerland,2146.0,CHE
Receipts,2013,Taiwan,466.0,TWN
Receipts,2013,Total of all countries,96471.0,Total of all countries
Receipts,2013,Turkey,138.0,TUR
Receipts,2013,United Kingdom,5313.0,GBR
Receipts,2013,United States,52735.0,USA
Receipts,2014,Australia,1813.0,AUS
Receipts,2014,Belgium,879.0,BEL
Receipts,2014,Brazil,695.0,BRA
Receipts,2014,China,4773.0,CHN
Receipts,2014,European Union excluding the United Kingdom,11332.0,GBR
Receipts,2014,France,2985.0,FRA
Receipts,2014,Germany,2385.0,DEU
Receipts,2014,Hong Kong,1304.0,HKG
Receipts,2014,India,1165.0,IND
Receipts,2014,Indonesia,172.0,IDN
Receipts,2014,Italy,424.0,ITA
Receipts,2014,Japan,1635.0,JPN
Receipts,2014,Mexico,1080.0,MEX
Receipts,2014,Netherlands,1091.0,NLD
Receipts,2014,Norway,264.0,NOR
Receipts,2014,Other European Union countries not elsewhere classified,3220.0,Other European Union countries not elsewhere classified
Receipts,2014,Other countries not elsewhere classified,11061.0,Other countries not elsewhere classified
Receipts,2014,Russian Federation,297.0,RUS
Receipts,2014,Saudi Arabia,550.0,SAU
Receipts,2014,Singapore,716.0,SGP
Receipts,2014,South Korea,1104.0,South Korea
Receipts,2014,Spain,350.0,ESP
Receipts,2014,Switzerland,2068.0,CHE
Receipts,2014,Taiwan,488.0,TWN
Receipts,2014,Total of all countries,102484.0,Total of all countries
Receipts,2014,Turkey,142.0,TUR
Receipts,2014,United Kingdom,6392.0,GBR
Receipts,2014,United States,55433.0,USA
Receipts,2015,Australia,1742.0,AUS
Receipts,2015,Belgium,935.0,BEL
Receipts,2015,Brazil,760.0,BRA
Receipts,2015,China,5344.0,CHN
Receipts,2015,European Union excluding the United Kingdom,11402.0,GBR
Receipts,2015,France,3034.0,FRA
Receipts,2015,Germany,2074.0,DEU
Receipts,2015,Hong Kong,1389.0,HKG
Receipts,2015,India,1306.0,IND
Receipts,2015,Indonesia,189.0,IDN
Receipts,2015,Italy,461.0,ITA
Receipts,2015,Japan,1907.0,JPN
Receipts,2015,Mexico,1178.0,MEX
Receipts,2015,Netherlands,1166.0,NLD
Receipts,2015,Norway,303.0,NOR
Receipts,2015,Other European Union countries not elsewhere classified,3368.0,Other European Union countries not elsewhere classified
Receipts,2015,Other countries not elsewhere classified,11788.0,Other countries not elsewhere classified
Receipts,2015,Russian Federation,288.0,RUS
Receipts,2015,Saudi Arabia,606.0,SAU
Receipts,2015,Singapore,675.0,SGP
Receipts,2015,South Korea,1071.0,South Korea
Receipts,2015,Spain,364.0,ESP
Receipts,2015,Switzerland,2221.0,CHE
Receipts,2015,Taiwan,481.0,TWN
Receipts,2015,Total of all countries,108641.0,Total of all countries
Receipts,2015,Turkey,162.0,TUR
Receipts,2015,United Kingdom,6194.0,GBR
Receipts,2015,United States,59633.0,USA
Receipts,2016,Australia,1776.0,AUS
Receipts,2016,Belgium,1306.0,BEL
Receipts,2016,Brazil,709.0,BRA
Receipts,2016,China,6317.0,CHN
Receipts,2016,European Union excluding the United Kingdom,13105.0,GBR
Receipts,2016,France,3475.0,FRA
Receipts,2016,Germany,2350.0,DEU
Receipts,2016,Hong Kong,1706.0,HKG
Receipts,2016,India,1669.0,IND
Receipts,2016,Indonesia,173.0,IDN
Receipts,2016,Italy,502.0,ITA
Receipts,2016,Japan,1778.0,JPN
Receipts,2016,Mexico,1245.0,MEX
Receipts,2016,Netherlands,1357.0,NLD
Receipts,2016,Norway,369.0,NOR
Receipts,2016,Other European Union countries not elsewhere classified,3745.0,Other European Union countries not elsewhere classified
Receipts,2016,Other countries not elsewhere classified,11132.0,Other countries not elsewhere classified
Receipts,2016,Russian Federation,273.0,RUS
Receipts,2016,Saudi Arabia,570.0,SAU
Receipts,2016,Singapore,733.0,SGP
Receipts,2016,South Korea,1264.0,South Korea
Receipts,2016,Spain,369.0,ESP
Receipts,2016,Switzerland,1750.0,CHE
Receipts,2016,Taiwan,526.0,TWN
Receipts,2016,Total of all countries,115793.0,Total of all countries
Receipts,2016,Turkey,178.0,TUR
Receipts,2016,United Kingdom,6683.0,GBR
Receipts,2016,United States,63835.0,USA
Receipts,2017,Australia,1871.0,AUS
Receipts,2017,Belgium,954.0,BEL
Receipts,2017,Brazil,898.0,BRA
Receipts,2017,China,6907.0,CHN
Receipts,2017,European Union excluding the United Kingdom,13277.0,GBR
Receipts,2017,France,3484.0,FRA
Receipts,2017,Germany,2480.0,DEU
Receipts,2017,Hong Kong,1574.0,HKG
Receipts,2017,India,2191.0,IND
Receipts,2017,Indonesia,204.0,IDN
Receipts,2017,Italy,533.0,ITA
Receipts,2017,Japan,1799.0,JPN
Receipts,2017,Mexico,1463.0,MEX
Receipts,2017,Netherlands,1354.0,NLD
Receipts,2017,Norway,265.0,NOR
Receipts,2017,Other European Union countries not elsewhere classified,4062.0,Other European Union countries not elsewhere classified
Receipts,2017,Other countries not elsewhere classified,12571.0,Other countries not elsewhere classified
Receipts,2017,Russian Federation,266.0,RUS
Receipts,2017,Saudi Arabia,544.0,SAU
Receipts,2017,Singapore,742.0,SGP
Receipts,2017,South Korea,1469.0,South Korea
Receipts,2017,Spain,410.0,ESP
Receipts,2017,Switzerland,1815.0,CHE
Receipts,2017,Taiwan,589.0,TWN
Receipts,2017,Total of all countries,122800.0,Total of all countries
Receipts,2017,Turkey,187.0,TUR
Receipts,2017,United Kingdom,6415.0,GBR
Receipts,2017,United States,67753.0,USA
Receipts,2018,Australia,1880.0,AUS
Receipts,2018,Belgium,1252.0,BEL
Receipts,2018,Brazil,1010.0,BRA
Receipts,2018,China,7702.0,CHN
Receipts,2018,European Union excluding the United Kingdom,16037.0,GBR
Receipts,2018,France,4213.0,FRA
Receipts,2018,Germany,3256.0,DEU
Receipts,2018,Hong Kong,1864.0,HKG
Receipts,2018,India,3725.0,IND
Receipts,2018,Indonesia,187.0,IDN
Receipts,2018,Italy,665.0,ITA
Receipts,2018,Japan,1853.0,JPN
Receipts,2018,Mexico,1898.0,MEX
Receipts,2018,Netherlands,1507.0,NLD
Receipts,2018,Norway,308.0,NOR
Receipts,2018,Other European Union countries not elsewhere classified,4679.0,Other European Union countries not elsewhere classified
Receipts,2018,Other countries not elsewhere classified,12935.0,Other countries not elsewhere classified
Receipts,2018,Russian Federation,308.0,RUS
Receipts,2018,Saudi Arabia,399.0,SAU
Receipts,2018,Singapore,938.0,SGP
Receipts,2018,South Korea,1271.0,South Korea
Receipts,2018,Spain,466.0,ESP
Receipts,2018,Switzerland,1898.0,CHE
Receipts,2018,Taiwan,628.0,TWN
Receipts,2018,Total of all countries,136525.0,Total of all countries
Receipts,2018,Turkey,215.0,TUR
Receipts,2018,United Kingdom,7306.0,GBR
Receipts,2018,United States,74164.0,USA
Receipts,2019,Australia,1841.0,AUS
Receipts,2019,Belgium,1159.0,BEL
Receipts,2019,Brazil,1189.0,BRA
Receipts,2019,China,8477.0,CHN
Receipts,2019,European Union excluding the United Kingdom,17778.0,GBR
Receipts,2019,France,4517.0,FRA
Receipts,2019,Germany,3368.0,DEU
Receipts,2019,Hong Kong,2056.0,HKG
Receipts,2019,India,5336.0,IND
Receipts,2019,Indonesia,236.0,IDN
Receipts,2019,Italy,623.0,ITA
Receipts,2019,Japan,2199.0,JPN
Receipts,2019,Mexico,2267.0,MEX
Receipts,2019,Netherlands,1622.0,NLD
Receipts,2019,Norway,327.0,NOR
Receipts,2019,Other European Union countries not elsewhere classified,5999.0,Other European Union countries not elsewhere classified
Receipts,2019,Other countries not elsewhere classified,14876.0,Other countries not elsewhere classified
Receipts,2019,Russian Federation,321.0,RUS
Receipts,2019,Saudi Arabia,305.0,SAU
Receipts,2019,Singapore,973.0,SGP
Receipts,2019,South Korea,1438.0,South Korea
Receipts,2019,Spain,489.0,ESP
Receipts,2019,Switzerland,2222.0,CHE
Receipts,2019,Taiwan,689.0,TWN
Receipts,2019,Total of all countries,149624.0,Total of all countries
Receipts,2019,Turkey,249.0,TUR
Receipts,2019,United Kingdom,7437.0,GBR
Receipts,2019,United States,79403.0,USA
Receipts,2020,Australia,981.0,AUS
Receipts,2020,Belgium,1055.0,BEL
Receipts,2020,Brazil,704.0,BRA
Receipts,2020,China,5698.0,CHN
Receipts,2020,European Union excluding the United Kingdom,14556.0,GBR
Receipts,2020,France,3364.0,FRA
Receipts,2020,Germany,2597.0,DEU
Receipts,2020,Hong Kong,1806.0,HKG
Receipts,2020,India,4976.0,IND
Receipts,2020,Indonesia,187.0,IDN
Receipts,2020,Italy,408.0,ITA
Receipts,2020,Japan,1591.0,JPN
Receipts,2020,Mexico,1630.0,MEX
Receipts,2020,Netherlands,1517.0,NLD
Receipts,2020,Norway,268.0,NOR
Receipts,2020,Other European Union countries not elsewhere classified,5328.0,Other European Union countries not elsewhere classified
Receipts,2020,Other countries not elsewhere classified,14344.0,Other countries not elsewhere classified
Receipts,2020,Russian Federation,275.0,RUS
Receipts,2020,Saudi Arabia,229.0,SAU
Receipts,2020,Singapore,979.0,SGP
Receipts,2020,South Korea,1014.0,South Korea
Receipts,2020,Spain,288.0,ESP
Receipts,2020,Switzerland,1971.0,CHE
Receipts,2020,Taiwan,471.0,TWN
Receipts,2020,Total of all countries,125800.0,Total of all countries
Receipts,2020,Turkey,222.0,TUR
Receipts,2020,United Kingdom,5765.0,GBR
Receipts,2020,United States,68134.0,USA
Receipts,2021,Australia,697.0,AUS
Receipts,2021,Belgium,797.0,BEL
Receipts,2021,Brazil,459.0,BRA
Receipts,2021,China,3399.0,CHN
Receipts,2021,European Union excluding the United Kingdom,11074.0,GBR
Receipts,2021,France,2559.0,FRA
Receipts,2021,Germany,1883.0,DEU
Receipts,2021,Hong Kong,1300.0,HKG
Receipts,2021,India,2756.0,IND
Receipts,2021,Indonesia,127.0,IDN
Receipts,2021,Italy,302.0,ITA
Receipts,2021,Japan,1196.0,JPN
Receipts,2021,Mexico,1366.0,MEX
Receipts,2021,Netherlands,1081.0,NLD
Receipts,2021,Norway,229.0,NOR
Receipts,2021,Other European Union countries not elsewhere classified,4246.0,Other European Union countries not elsewhere classified
Receipts,2021,Other countries not elsewhere classified,9711.0,Other countries not elsewhere classified
Receipts,2021,Russian Federation,224.0,RUS
Receipts,2021,Saudi Arabia,154.0,SAU
Receipts,2021,Singapore,710.0,SGP
Receipts,2021,South Korea,623.0,South Korea
Receipts,2021,Spain,206.0,ESP
Receipts,2021,Switzerland,1510.0,CHE
Receipts,2021,Taiwan,342.0,TWN
Receipts,2021,Total of all countries,94167.0,Total of all countries
Receipts,2021,Turkey,135.0,TUR
Receipts,2021,United Kingdom,4341.0,GBR
Receipts,2021,United States,53816.0,USA
